Loan_ID,Applicant_ID,Loan_Type,Loan_Amount,Interest_Rate,Loan_Tenure_Months,Loan_Purpose,Loan_Grade,EMI_Amount,Issue_Date,Debt_To_Income_%,Loan_Status,Issue_Year,Issue_Month,Issue_Quarter,DTI_Risk,Loan_Size
LN014186,APP18666,Personal Loan,244000.0,18.08,60,Wedding,E,6206.62,2025-03-15,14.9,Active,2025,3,1,Low Risk,Medium
LN014187,APP13751,Business Loan,927000.0,17.04,36,Medical Emergency,D,33068.54,2024-12-21,75.76,Active,2024,12,4,Very High Risk,Large
LN014188,APP16014,Gold Loan,231000.0,16.54,6,Business Expansion,D,40378.49,2026-01-22,44.19,Active,2026,1,1,High Risk,Medium
LN014189,APP13327,Gold Loan,117000.0,17.17,12,Wedding,E,10680.4,2024-05-28,21.94,Active,2024,5,2,Moderate Risk,Medium
LN014190,APP02605,Personal Loan,270000.0,16.71,36,Home Renovation,D,9587.31,2024-02-17,8.99,Active,2024,2,1,Low Risk,Medium
LN014191,APP02206,Education Loan,207000.0,16.7,48,Home Renovation,C,5940.91,2024-07-11,4.13,Active,2024,7,3,Low Risk,Medium
LN014192,APP10497,Home Loan,3714000.0,14.12,240,Wedding,C,46508.41,2024-07-06,45.92,Active,2024,7,3,High Risk,Very Large
LN014193,APP01592,Business Loan,359000.0,16.62,12,Home Purchase,F,32677.8,2024-05-16,212.31,Active,2024,5,2,Very High Risk,Medium
LN014194,APP06954,Auto Loan,1073000.0,16.78,24,Education,C,52938.19,2024-04-20,58.48,Active,2024,4,2,Very High Risk,Very Large
LN014195,APP03667,Auto Loan,415000.0,15.31,24,Business Expansion,C,35356.96,2025-11-14,72.5,Active,2025,11,4,Very High Risk,Medium
LN014196,APP09189,Home Loan,3938000.0,15.33,120,Medical Emergency,C,64331.87,2024-09-18,55.68,Active,2024,9,3,Very High Risk,Very Large
LN014197,APP02109,Auto Loan,246000.0,16.44,24,Vehicle Purchase,D,12096.71,2025-12-03,63.16,Active,2025,12,4,Very High Risk,Medium
LN014198,APP01533,Personal Loan,423000.0,14.5,24,Medical Emergency,C,20409.51,2024-10-10,20.11,Active,2024,10,4,Moderate Risk,Medium
LN014199,APP11570,Home Loan,1405000.0,17.9,120,Education,F,25225.64,2025-12-22,43.2,Active,2025,12,4,High Risk,Very Large
LN014200,APP05569,Home Loan,2914000.0,15.58,120,Wedding,D,48053.36,2024-01-15,39.12,Active,2024,1,1,High Risk,Very Large
LN014201,APP08097,Personal Loan,462000.0,14.66,60,Home Purchase,D,10908.67,2024-04-15,13.21,Active,2024,4,2,Low Risk,Medium
LN014202,APP16220,Business Loan,449000.0,16.76,24,Wedding,E,22147.83,2024-03-23,48.4,Active,2024,3,1,High Risk,Medium
LN014203,APP03714,Auto Loan,718000.0,17.4,72,Medical Emergency,E,16133.4,2024-03-01,24.79,Active,2024,3,1,Moderate Risk,Large
LN014204,APP15409,Home Loan,721000.0,15.49,180,Home Renovation,B,10334.09,2025-08-11,13.42,Closed,2025,8,3,Low Risk,Large
LN014205,APP02952,Auto Loan,623000.0,14.91,60,Debt Consolidation,B,14791.71,2023-05-26,26.88,Active,2023,5,2,Moderate Risk,Large
LN014206,APP17418,Education Loan,263000.0,14.87,60,Investment,D,6238.82,2023-12-19,32.59,Active,2023,12,4,Moderate Risk,Medium
LN014207,APP11977,Auto Loan,622000.0,14.27,48,Wedding,C,17081.43,2024-05-09,14.44,Active,2024,5,2,Low Risk,Large
LN014208,APP09869,Business Loan,1181000.0,16.23,12,Education,C,107281.73,2025-02-16,138.49,Active,2025,2,1,Very High Risk,Very Large
LN014209,APP12445,Gold Loan,142000.0,16.24,12,Debt Consolidation,C,12899.91,2023-08-29,17.92,Active,2023,8,3,Low Risk,Medium
LN014210,APP03366,Auto Loan,513000.0,17.29,60,Wedding,F,12829.5,2025-06-26,29.9,Closed,2025,6,2,Moderate Risk,Large
LN014211,APP15094,Business Loan,815000.0,17.56,24,Education,E,40515.09,2025-06-14,46.27,Closed,2025,6,2,High Risk,Large
LN014212,APP13255,Business Loan,582000.0,16.58,36,Vehicle Purchase,D,20628.44,2026-03-19,20.14,Active,2026,3,1,Moderate Risk,Large
LN014213,APP03279,Personal Loan,326000.0,17.4,12,Business Expansion,E,29794.67,2025-01-29,62.17,Closed,2025,1,1,Very High Risk,Medium
LN014214,APP02032,Business Loan,747000.0,16.93,12,Wedding,C,68105.14,2024-11-08,163.45,Active,2024,11,4,Very High Risk,Large
LN014215,APP16552,Education Loan,450000.0,14.14,84,Home Renovation,C,8467.85,2025-01-02,24.53,Active,2025,1,1,Moderate Risk,Medium
LN014216,APP03820,Education Loan,478000.0,14.26,48,Debt Consolidation,C,13124.48,2024-01-24,16.61,Active,2024,1,1,Low Risk,Medium
LN014217,APP03096,Education Loan,443000.0,15.46,48,Investment,C,12432.57,2025-04-14,17.35,Active,2025,4,2,Low Risk,Medium
LN014218,APP17040,Personal Loan,175000.0,16.68,48,Home Renovation,D,5020.71,2023-06-09,9.85,Active,2023,6,2,Low Risk,Medium
LN014219,APP17705,Home Loan,921000.0,16.09,120,Debt Consolidation,D,15479.65,2025-01-21,59.16,Active,2025,1,1,Very High Risk,Large
LN014220,APP12687,Auto Loan,1020000.0,16.88,60,Home Renovation,D,25283.86,2025-06-28,34.38,Active,2025,6,2,Moderate Risk,Very Large
LN014221,APP01240,Business Loan,1318000.0,16.49,36,Business Expansion,E,46656.44,2024-06-05,70.62,Active,2024,6,2,Very High Risk,Very Large
LN014222,APP17173,Auto Loan,273000.0,18.03,48,Business Expansion,F,8023.66,2023-08-24,41.15,Closed,2023,8,3,High Risk,Medium
LN014223,APP13601,Education Loan,167000.0,15.3,36,Home Purchase,C,5813.67,2024-02-28,6.8,Active,2024,2,1,Low Risk,Medium
LN014224,APP19919,Personal Loan,171000.0,17.82,60,Investment,E,4325.55,2025-01-13,11.4,Closed,2025,1,1,Low Risk,Medium
LN014225,APP14890,Home Loan,1091000.0,18.45,360,Home Purchase,F,16843.45,2024-11-28,66.55,Active,2024,11,4,Very High Risk,Very Large
LN014226,APP09929,Education Loan,316000.0,17.85,48,Vehicle Purchase,E,9257.75,2024-08-15,25.16,Closed,2024,8,3,Moderate Risk,Medium
LN014227,APP04354,Personal Loan,184000.0,14.63,12,Debt Consolidation,C,16575.42,2025-04-24,22.55,Active,2025,4,2,Moderate Risk,Medium
LN014228,APP03676,Business Loan,701000.0,16.71,24,Home Purchase,E,34561.43,2026-01-30,29.14,Active,2026,1,1,Moderate Risk,Large
LN014229,APP03602,Education Loan,287000.0,18.16,84,Medical Emergency,F,6059.06,2024-12-24,23.02,Active,2024,12,4,Moderate Risk,Medium
LN014230,APP15402,Education Loan,568000.0,15.36,24,Investment,D,27637.67,2024-04-18,50.1,Active,2024,4,2,Very High Risk,Large
LN014231,APP19428,Auto Loan,1017000.0,14.11,60,Business Expansion,A,23721.85,2025-10-05,15.73,Active,2025,10,4,Low Risk,Very Large
LN014232,APP16319,Education Loan,543000.0,16.58,36,Debt Consolidation,D,19246.12,2023-08-10,35.19,Active,2023,8,3,High Risk,Large
LN014233,APP01408,Home Loan,3657000.0,16.42,240,Investment,E,52033.99,2023-09-25,72.56,Active,2023,9,3,Very High Risk,Very Large
LN014234,APP02243,Education Loan,629000.0,14.5,24,Business Expansion,C,30348.89,2026-03-16,32.13,Active,2026,3,1,Moderate Risk,Large
LN014235,APP13025,Auto Loan,562000.0,17.57,24,Wedding,D,27940.72,2023-08-16,61.41,Active,2023,8,3,Very High Risk,Large
LN014236,APP08354,Business Loan,1908000.0,16.51,48,Education,C,54572.92,2023-12-23,55.18,Active,2023,12,4,Very High Risk,Very Large
LN014237,APP03273,Auto Loan,1476000.0,17.13,24,Investment,D,73069.01,2024-07-21,69.18,Closed,2024,7,3,Very High Risk,Very Large
LN014238,APP12940,Personal Loan,116000.0,15.89,48,Business Expansion,C,3280.94,2025-09-13,8.56,Closed,2025,9,3,Low Risk,Medium
LN014239,APP11987,Education Loan,229000.0,15.84,60,Home Purchase,D,5549.39,2025-04-22,15.99,Active,2025,4,2,Low Risk,Medium
LN014240,APP12347,Education Loan,185000.0,18.06,60,Education,E,4703.82,2025-07-23,12.74,Active,2025,7,3,Low Risk,Medium
LN014241,APP16021,Business Loan,343000.0,16.13,12,Medical Emergency,D,31141.79,2023-12-28,95.49,Active,2023,12,4,Very High Risk,Medium
LN014242,APP17806,Auto Loan,649000.0,16.54,48,Home Purchase,D,18572.83,2024-11-15,39.41,Active,2024,11,4,High Risk,Large
LN014243,APP04384,Personal Loan,383000.0,15.47,12,Medical Emergency,D,34653.93,2025-10-07,83.75,Active,2025,10,4,Very High Risk,Medium
LN014244,APP14079,Auto Loan,534000.0,16.14,72,Investment,E,11624.64,2025-08-17,27.9,Active,2025,8,3,Moderate Risk,Large
LN014245,APP03744,Business Loan,818000.0,14.9,24,Home Renovation,C,39623.22,2025-09-18,95.1,Closed,2025,9,3,Very High Risk,Large
LN014246,APP11570,Education Loan,204000.0,17.61,36,Vehicle Purchase,F,7335.24,2024-07-21,12.56,Active,2024,7,3,Low Risk,Medium
LN014247,APP01088,Auto Loan,519000.0,18.9,60,Medical Emergency,F,13434.6,2023-10-20,32.77,Closed,2023,10,4,Moderate Risk,Large
LN014248,APP19036,Auto Loan,775000.0,17.89,24,Wedding,E,38650.0,2025-11-11,75.13,Active,2025,11,4,Very High Risk,Large
LN014249,APP12958,Personal Loan,92000.0,17.3,12,Home Renovation,E,8403.94,2024-05-16,13.79,Active,2024,5,2,Low Risk,Small
LN014250,APP06408,Auto Loan,634000.0,16.56,24,Medical Emergency,C,31212.52,2025-04-04,74.91,Active,2025,4,2,Very High Risk,Large
LN014251,APP12418,Home Loan,1069000.0,17.21,360,Education,D,15422.83,2024-10-26,52.39,Active,2024,10,4,Very High Risk,Very Large
LN014252,APP18817,Auto Loan,253000.0,16.55,48,Debt Consolidation,E,7241.56,2025-04-15,14.71,Active,2025,4,2,Low Risk,Medium
LN014253,APP06628,Home Loan,549000.0,18.01,360,Wedding,E,8278.38,2024-10-22,19.68,Closed,2024,10,4,Low Risk,Large
LN014254,APP18599,Education Loan,851000.0,15.27,24,Wedding,C,41371.39,2025-01-22,35.87,Active,2025,1,1,High Risk,Large
LN014255,APP15832,Personal Loan,417000.0,16.86,24,Wedding,D,20589.38,2025-09-28,32.6,Active,2025,9,3,Moderate Risk,Medium
LN014256,APP02388,Auto Loan,343000.0,17.79,24,Business Expansion,D,17089.18,2024-11-11,22.27,Active,2024,11,4,Moderate Risk,Medium
LN014257,APP06526,Auto Loan,987000.0,15.81,36,Home Renovation,D,34607.48,2024-08-28,57.77,Active,2024,8,3,Very High Risk,Large
LN014258,APP11854,Business Loan,343000.0,15.23,60,Investment,D,8201.41,2025-01-21,14.33,Active,2025,1,1,Low Risk,Medium
LN014259,APP18127,Home Loan,4724000.0,16.88,300,Education,C,67472.28,2025-07-23,43.64,Active,2025,7,3,High Risk,Very Large
LN014260,APP04148,Home Loan,1655000.0,15.62,120,Debt Consolidation,C,27332.77,2023-06-30,37.73,Closed,2023,6,2,High Risk,Very Large
LN014261,APP07496,Home Loan,1726000.0,17.77,180,Medical Emergency,D,27510.72,2023-09-04,43.6,Active,2023,9,3,High Risk,Very Large
LN014262,APP12931,Personal Loan,465000.0,13.9,48,Investment,B,12683.5,2025-06-01,9.07,Closed,2025,6,2,Low Risk,Medium
LN014263,APP06735,Education Loan,435000.0,16.07,48,Debt Consolidation,C,12343.62,2025-01-25,10.48,Active,2025,1,1,Low Risk,Medium
LN014264,APP17368,Gold Loan,30000.0,16.17,18,Medical Emergency,D,1888.1,2025-08-26,3.59,Active,2025,8,3,Low Risk,Small
LN014265,APP09202,Auto Loan,931000.0,17.18,36,Home Renovation,E,33276.15,2023-09-14,46.73,Active,2023,9,3,High Risk,Large
LN014266,APP17886,Education Loan,106000.0,16.13,60,Wedding,D,2585.04,2024-11-05,4.37,Active,2024,11,4,Low Risk,Medium
LN014267,APP12763,Education Loan,634000.0,15.88,48,Wedding,C,17928.8,2025-04-13,16.26,Active,2025,4,2,Low Risk,Large
LN014268,APP18341,Gold Loan,212000.0,14.92,24,Debt Consolidation,C,10271.11,2024-05-21,8.88,Active,2024,5,2,Low Risk,Medium
LN014269,APP18670,Business Loan,300000.0,14.67,48,Business Expansion,D,8299.13,2026-01-07,13.02,Active,2026,1,1,Low Risk,Medium
LN014270,APP06558,Gold Loan,87000.0,14.75,12,Wedding,D,7842.21,2025-10-18,23.19,Active,2025,10,4,Moderate Risk,Small
LN014271,APP13437,Personal Loan,279000.0,15.51,12,Home Renovation,C,25249.26,2026-01-10,31.36,Active,2026,1,1,Moderate Risk,Medium
LN014272,APP01356,Home Loan,3609000.0,14.7,300,Vehicle Purchase,C,45386.75,2024-04-19,49.46,Active,2024,4,2,High Risk,Very Large
LN014273,APP15053,Auto Loan,826000.0,14.38,48,Debt Consolidation,C,22729.44,2023-10-15,40.67,Active,2023,10,4,High Risk,Large
LN014274,APP12659,Personal Loan,91000.0,13.94,60,Debt Consolidation,B,2114.58,2024-07-20,1.92,Active,2024,7,3,Low Risk,Small
LN014275,APP00629,Auto Loan,217000.0,17.74,24,Business Expansion,E,10806.29,2024-01-31,25.41,Closed,2024,1,1,Moderate Risk,Medium
LN014276,APP10814,Personal Loan,177000.0,17.7,60,Investment,E,4465.8,2023-10-13,21.15,Active,2023,10,4,Moderate Risk,Medium
LN014277,APP15992,Gold Loan,274000.0,17.37,24,Education,D,13595.94,2025-09-14,19.29,Active,2025,9,3,Low Risk,Medium
LN014278,APP05663,Education Loan,573000.0,17.99,48,Debt Consolidation,F,16828.88,2024-03-14,35.58,Active,2024,3,1,High Risk,Large
LN014279,APP13903,Personal Loan,317000.0,18.41,48,Medical Emergency,E,9379.93,2025-11-19,18.99,Active,2025,11,4,Low Risk,Medium
LN014280,APP17497,Business Loan,446000.0,17.85,48,Investment,E,13066.32,2024-11-11,47.84,Active,2024,11,4,High Risk,Medium
LN014281,APP16961,Business Loan,1007000.0,15.85,36,Wedding,D,35328.6,2024-10-19,52.72,Closed,2024,10,4,Very High Risk,Very Large
LN014282,APP09334,Business Loan,252000.0,17.95,60,Vehicle Purchase,F,6392.29,2025-11-05,11.47,Active,2025,11,4,Low Risk,Medium
LN014283,APP06187,Auto Loan,819000.0,17.43,36,Investment,D,29375.15,2024-03-06,43.87,Closed,2024,3,1,High Risk,Large
LN014284,APP11861,Auto Loan,682000.0,14.65,60,Business Expansion,C,16099.71,2023-06-20,35.0,Active,2023,6,2,Moderate Risk,Large
LN014285,APP10793,Business Loan,1177000.0,18.04,60,Education,D,29913.68,2024-08-07,50.27,Active,2024,8,3,Very High Risk,Very Large
LN014286,APP17513,Home Loan,558000.0,16.1,300,Home Purchase,E,7626.43,2025-03-02,35.97,Active,2025,3,1,High Risk,Large
LN014287,APP11100,Personal Loan,299000.0,17.71,24,Education,D,14885.44,2025-10-22,29.79,Active,2025,10,4,Moderate Risk,Medium
LN014288,APP13603,Education Loan,665000.0,17.07,60,Education,F,16552.0,2023-08-08,28.22,Active,2023,8,3,Moderate Risk,Large
LN014289,APP16470,Business Loan,734000.0,17.6,60,Investment,D,18479.43,2024-12-29,22.62,Active,2024,12,4,Moderate Risk,Large
LN014290,APP09673,Gold Loan,178000.0,15.18,18,Debt Consolidation,C,11119.58,2023-11-24,9.03,Active,2023,11,4,Low Risk,Medium
LN014291,APP16868,Home Loan,1232000.0,14.69,240,Home Purchase,D,15941.37,2025-02-12,12.31,Active,2025,2,1,Low Risk,Very Large
LN014292,APP04024,Business Loan,210000.0,14.7,36,Wedding,C,7248.91,2025-01-18,12.09,Active,2025,1,1,Low Risk,Medium
LN014293,APP12813,Home Loan,3889000.0,17.17,240,Debt Consolidation,D,57547.17,2024-09-24,38.3,Active,2024,9,3,High Risk,Very Large
LN014294,APP04551,Gold Loan,289000.0,16.48,12,Wedding,D,26286.91,2024-02-02,25.08,Active,2024,2,1,Moderate Risk,Medium
LN014295,APP11587,Personal Loan,238000.0,15.88,24,Investment,E,11639.58,2026-03-02,38.65,Active,2026,3,1,High Risk,Medium
LN014296,APP08644,Home Loan,1328000.0,14.11,180,Wedding,B,17783.78,2024-10-18,30.6,Active,2024,10,4,Moderate Risk,Very Large
LN014297,APP18197,Business Loan,1185000.0,16.14,60,Home Renovation,C,28905.12,2025-07-06,37.51,Active,2025,7,3,High Risk,Very Large
LN014298,APP18495,Education Loan,544000.0,16.48,24,Vehicle Purchase,E,26760.87,2025-10-06,28.45,Active,2025,10,4,Moderate Risk,Large
LN014299,APP07741,Gold Loan,275000.0,14.37,18,Home Purchase,C,17074.39,2025-05-19,26.38,Active,2025,5,2,Moderate Risk,Medium
LN014300,APP17986,Business Loan,504000.0,14.56,24,Education,A,24332.04,2025-07-28,58.4,Active,2025,7,3,Very High Risk,Large
LN014301,APP07094,Gold Loan,109000.0,17.23,24,Vehicle Purchase,E,5401.26,2024-11-26,16.4,Closed,2024,11,4,Low Risk,Medium
LN014302,APP01511,Personal Loan,194000.0,14.95,36,Education,C,6720.32,2024-02-21,11.7,Active,2024,2,1,Low Risk,Medium
LN014303,APP19879,Auto Loan,681000.0,15.8,60,Vehicle Purchase,C,16488.32,2023-10-19,35.42,Active,2023,10,4,High Risk,Large
LN014304,APP12062,Home Loan,1195000.0,18.14,180,Medical Emergency,F,19365.02,2023-10-25,43.52,Active,2023,10,4,High Risk,Very Large
LN014305,APP12441,Personal Loan,228000.0,18.55,24,Education,E,11443.38,2024-10-07,27.43,Active,2024,10,4,Moderate Risk,Medium
LN014306,APP12713,Auto Loan,471000.0,16.7,24,Investment,D,23219.47,2025-05-06,65.11,Active,2025,5,2,Very High Risk,Medium
LN014307,APP07455,Gold Loan,299000.0,16.68,18,Education,C,18890.31,2026-03-27,20.54,Active,2026,3,1,Moderate Risk,Medium
LN014308,APP19539,Education Loan,383000.0,14.22,48,Business Expansion,C,10508.36,2024-06-12,25.22,Closed,2024,6,2,Moderate Risk,Medium
LN014309,APP10598,Business Loan,252000.0,18.27,12,Home Renovation,E,23135.75,2025-12-28,183.27,Closed,2025,12,4,Very High Risk,Medium
LN014310,APP03476,Personal Loan,455000.0,16.91,24,Vehicle Purchase,D,22476.56,2025-02-28,45.51,Active,2025,2,1,High Risk,Medium
LN014311,APP12979,Personal Loan,269000.0,16.67,24,Investment,E,13257.35,2026-01-24,21.15,Closed,2026,1,1,Moderate Risk,Medium
LN014312,APP09731,Home Loan,3404000.0,16.02,120,Debt Consolidation,E,57063.9,2026-03-06,72.59,Active,2026,3,1,Very High Risk,Very Large
LN014313,APP10813,Education Loan,793000.0,15.79,48,Medical Emergency,D,22388.65,2024-05-10,29.84,Active,2024,5,2,Moderate Risk,Large
LN014314,APP05767,Gold Loan,60000.0,16.35,6,Home Purchase,E,10482.25,2025-11-05,26.39,Active,2025,11,4,Moderate Risk,Small
LN014315,APP01366,Auto Loan,488000.0,15.6,48,Medical Emergency,C,13730.29,2026-02-04,37.33,Active,2026,2,1,High Risk,Medium
LN014316,APP16777,Personal Loan,62000.0,16.2,60,Home Purchase,E,1514.32,2023-06-28,2.14,Active,2023,6,2,Low Risk,Small
LN014317,APP04393,Home Loan,764000.0,17.21,240,Wedding,D,11328.53,2025-06-05,21.9,Active,2025,6,2,Moderate Risk,Large
LN014318,APP02214,Personal Loan,254000.0,15.23,24,Medical Emergency,C,12343.38,2024-10-15,10.14,Active,2024,10,4,Low Risk,Medium
LN014319,APP15792,Gold Loan,127000.0,18.87,6,Investment,F,22346.77,2023-10-27,43.96,Active,2023,10,4,High Risk,Medium
LN014320,APP06096,Auto Loan,734000.0,17.63,24,Medical Emergency,E,36513.2,2024-07-04,54.36,Active,2024,7,3,Very High Risk,Large
LN014321,APP14052,Education Loan,746000.0,17.67,24,Education,E,37124.54,2025-12-20,51.14,Active,2025,12,4,Very High Risk,Large
LN014322,APP17134,Auto Loan,395000.0,17.8,60,Debt Consolidation,E,9987.48,2023-10-06,16.41,Active,2023,10,4,Low Risk,Medium
LN014323,APP14277,Education Loan,605000.0,16.19,48,Investment,E,17204.8,2025-01-06,38.59,Active,2025,1,1,High Risk,Large
LN014324,APP04693,Gold Loan,215000.0,17.98,6,Debt Consolidation,E,37735.78,2025-05-08,53.56,Active,2025,5,2,Very High Risk,Medium
LN014325,APP04382,Education Loan,355000.0,16.11,60,Vehicle Purchase,E,8653.67,2024-01-14,32.74,Active,2024,1,1,Moderate Risk,Medium
LN014326,APP14343,Home Loan,770000.0,16.54,300,Home Renovation,E,10790.79,2024-04-18,19.17,Closed,2024,4,2,Low Risk,Large
LN014327,APP02874,Gold Loan,163000.0,15.27,24,Medical Emergency,D,7924.25,2025-02-26,22.24,Active,2025,2,1,Moderate Risk,Medium
LN014328,APP09632,Home Loan,1902000.0,15.84,120,Medical Emergency,E,31671.61,2025-01-05,76.01,Active,2025,1,1,Very High Risk,Very Large
LN014329,APP05400,Gold Loan,95000.0,16.71,24,Home Renovation,D,4683.79,2026-01-02,14.81,Closed,2026,1,1,Low Risk,Small
LN014330,APP05958,Education Loan,290000.0,15.91,60,Vehicle Purchase,D,7038.38,2025-09-29,17.79,Active,2025,9,3,Low Risk,Medium
LN014331,APP17985,Personal Loan,74000.0,15.28,12,Vehicle Purchase,C,6688.9,2025-12-22,7.34,Closed,2025,12,4,Low Risk,Small
LN014332,APP01422,Gold Loan,113000.0,16.32,12,Home Renovation,B,10224.27,2026-02-15,6.67,Active,2026,2,1,Low Risk,Medium
LN014333,APP05900,Gold Loan,110000.0,16.02,24,Home Renovation,E,5386.99,2026-03-24,12.06,Active,2026,3,1,Low Risk,Medium
LN014334,APP04702,Home Loan,4123000.0,17.53,360,Education,D,60557.3,2025-11-14,77.28,Active,2025,11,4,Very High Risk,Very Large
LN014335,APP14767,Business Loan,1229000.0,15.67,36,Medical Emergency,C,43008.03,2025-02-18,73.19,Active,2025,2,1,Very High Risk,Very Large
LN014336,APP06463,Personal Loan,487000.0,15.54,36,Home Purchase,D,17011.08,2025-09-14,30.62,Active,2025,9,3,Moderate Risk,Medium
LN014337,APP00959,Business Loan,415000.0,16.64,36,Wedding,D,50585.67,2026-01-05,65.14,Active,2026,1,1,Very High Risk,Medium
LN014338,APP11959,Auto Loan,771000.0,16.57,24,Home Renovation,E,37960.88,2024-12-13,71.64,Active,2024,12,4,Very High Risk,Large
LN014339,APP02208,Gold Loan,161000.0,16.83,24,Debt Consolidation,C,7947.06,2023-10-18,12.09,Active,2023,10,4,Low Risk,Medium
LN014340,APP13396,Gold Loan,228000.0,15.44,6,Business Expansion,C,39729.5,2025-09-05,37.96,Closed,2025,9,3,High Risk,Medium
LN014341,APP15318,Business Loan,1878000.0,17.42,60,Wedding,D,47098.3,2024-09-16,55.24,Active,2024,9,3,Very High Risk,Very Large
LN014342,APP01614,Personal Loan,88000.0,16.02,48,Wedding,D,2494.85,2025-01-08,4.37,Active,2025,1,1,Low Risk,Small
LN014343,APP11943,Auto Loan,418000.0,16.51,72,Medical Emergency,D,9184.97,2025-10-06,16.76,Active,2025,10,4,Low Risk,Medium
LN014344,APP04803,Gold Loan,72000.0,16.33,6,Home Renovation,D,12577.99,2024-12-27,33.74,Active,2024,12,4,Moderate Risk,Small
LN014345,APP13065,Home Loan,2088000.0,18.04,300,Wedding,D,31750.73,2025-02-25,74.84,Active,2025,2,1,Very High Risk,Very Large
LN014346,APP11206,Personal Loan,439000.0,14.81,12,Debt Consolidation,C,39584.05,2024-06-17,71.39,Active,2024,6,2,Very High Risk,Medium
LN014347,APP04377,Gold Loan,258000.0,13.65,24,Debt Consolidation,B,12344.71,2024-09-04,11.66,Active,2024,9,3,Low Risk,Medium
LN014348,APP09071,Business Loan,1314000.0,17.22,12,Home Purchase,E,119980.28,2025-06-08,211.62,Active,2025,6,2,Very High Risk,Very Large
LN014349,APP15803,Business Loan,530000.0,14.26,48,Education,B,14552.25,2024-02-06,12.16,Closed,2024,2,1,Low Risk,Large
LN014350,APP07320,Gold Loan,220000.0,16.03,12,Wedding,D,19963.91,2023-09-29,35.66,Active,2023,9,3,High Risk,Medium
LN014351,APP12940,Home Loan,729000.0,16.18,120,Medical Emergency,C,12293.61,2023-08-08,32.08,Closed,2023,8,3,Moderate Risk,Large
LN014352,APP16170,Auto Loan,1365000.0,13.1,24,Investment,B,64958.72,2025-11-19,43.4,Closed,2025,11,4,High Risk,Very Large
LN014353,APP06393,Education Loan,486000.0,17.05,60,Debt Consolidation,E,12091.42,2025-11-14,30.08,Closed,2025,11,4,Moderate Risk,Medium
LN014354,APP01340,Education Loan,293000.0,15.06,24,Investment,D,14214.94,2025-07-28,26.04,Active,2025,7,3,Moderate Risk,Medium
LN014355,APP18068,Home Loan,1319000.0,18.69,180,Education,F,21899.47,2023-07-01,47.86,Active,2023,7,3,High Risk,Very Large
